sMAPE
1.789785623550415
1.8677852153778076
1.788748025894165
1.4057934284210205
0.5540607571601868
0.19620393216609955
0.07827993482351303
0.24063929915428162
0.4444274306297302
0.4578991234302521
0.505560576915741
0.5125725269317627
0.4386446475982666
0.21958664059638977
0.07685811072587967
0.13584043085575104
0.21239259839057922
0.2682316303253174
0.25073885917663574
0.21441031992435455
0.08853308856487274
0.13709266483783722
0.2214031219482422
0.28999418020248413
0.3094092309474945
0.3424474000930786
0.24778248369693756
0.20399942994117737
0.23352384567260742
0.15136578679084778
0.09979187697172165
0.15177495777606964
0.18355947732925415
0.2205478996038437
0.41377705335617065
0.47625279426574707
0.47655361890792847
0.4028710722923279
0.40077757835388184
0.28953829407691956
0.2483905553817749
0.21813249588012695
0.2645471394062042
0.223702073097229
0.07626207172870636
0.06730727106332779
0.15679879486560822
0.20328019559383392
0.2323494851589203
0.3650442063808441
0.4074566066265106
0.45091527700424194
0.4291951656341553
0.3958185911178589
0.3636738955974579
0.3332318663597107
0.2353181093931198
0.18622906506061554
0.19208203256130219
0.1819787174463272
0.23667077720165253
0.28600895404815674
0.3834693133831024
0.4396480917930603
0.6597545742988586
0.7814756035804749
0.693476676940918
0.6999046802520752
0.6820145845413208
0.25376150012016296
0.07201306521892548
0.25341397523880005
0.4583788216114044
0.4957374930381775
0.502545952796936
0.4416201114654541
0.2360154688358307
0.16259968280792236
0.13836413621902466
0.0526355616748333
0.08736133575439453
0.23519828915596008
0.2184978574514389
0.23309586942195892
0.4598754942417145
0.46564507484436035
0.34373968839645386
0.21010200679302216
0.15561863780021667
0.2709241211414337
0.2515828013420105
0.3612712621688843
0.26152363419532776
0.023466574028134346
0.20116548240184784
0.38922467827796936
0.3819047808647156
0.2687923014163971
0.1769927591085434
0.08175928890705109
0.2110113501548767
0.3612750768661499
0.3779822587966919
0.41980019211769104
0.5108226537704468
0.45795291662216187
0.40276190638542175
0.328840047121048
0.13679584860801697
0.35822755098342896
0.3214428126811981
0.05468909442424774
0.3097994923591614
0.15876328945159912
0.16779100894927979
0.34738820791244507
0.3539141118526459
0.3787301182746887
0.38666707277297974
0.40810108184814453
0.4932466149330139
0.42228955030441284
0.43499669432640076
0.43476563692092896
0.3445548713207245
0.21136191487312317
0.19343595206737518
0.1676739603281021
0.21957212686538696
0.23067805171012878
0.07746604084968567
0.11363707482814789
0.19868528842926025
0.3010813891887665
0.2374262809753418
0.1600293219089508
0.2774496376514435
0.41044342517852783
0.36363673210144043
0.14359956979751587
0.2002154290676117
0.210311159491539
0.18911632895469666
0.2031811624765396
0.10723964869976044
0.15562483668327332
0.3309624195098877
0.42302462458610535
0.2202172428369522
0.07350631058216095
0.06761369109153748
0.08452494442462921
0.250934898853302
0.23713546991348267
0.2535540759563446
0.32264167070388794
0.15525662899017334
0.13367795944213867
0.21411758661270142
0.18349140882492065
0.27318644523620605
0.4967080354690552
0.5210196375846863
0.455538272857666
0.2904937267303467
0.3485804498195648
0.32542043924331665
0.25941017270088196
